reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2026-02-14,wk inc rsv hosp,2,2026-02-28,05,quantile,0.05,21.0
2026-02-14,wk inc rsv hosp,3,2026-03-07,05,quantile,0.05,15.0
2026-02-14,wk inc rsv hosp,0,2026-02-14,05,quantile,0.1,41.0
2026-02-14,wk inc rsv hosp,1,2026-02-21,05,quantile,0.1,32.0
2026-02-14,wk inc rsv hosp,2,2026-02-28,05,quantile,0.1,24.0
2026-02-14,wk inc rsv hosp,3,2026-03-07,05,quantile,0.1,17.0
2026-02-14,wk inc rsv hosp,0,2026-02-14,05,quantile,0.15,43.0
2026-02-14,wk inc rsv hosp,1,2026-02-21,05,quantile,0.15,34.0
2026-02-14,wk inc rsv hosp,2,2026-02-28,05,quantile,0.15,26.0
2026-02-14,wk inc rsv hosp,3,2026-03-07,05,quantile,0.15,19.0
2026-02-14,wk inc rsv hosp,0,2026-02-14,05,quantile,0.2,45.0
2026-02-14,wk inc rsv hosp,1,2026-02-21,05,quantile,0.2,35.0
2026-02-14,wk inc rsv hosp,2,2026-02-28,05,quantile,0.2,27.0
2026-02-14,wk inc rsv hosp,3,2026-03-07,05,quantile,0.2,20.0
2026-02-14,wk inc rsv hosp,0,2026-02-14,05,quantile,0.25,46.0
2026-02-14,wk inc rsv hosp,1,2026-02-21,05,quantile,0.25,37.0
2026-02-14,wk inc rsv hosp,2,2026-02-28,05,quantile,0.25,29.0
2026-02-14,wk inc rsv hosp,3,2026-03-07,05,quantile,0.25,22.0
2026-02-14,wk inc rsv hosp,0,2026-02-14,05,quantile,0.3,48.0
2026-02-14,wk inc rsv hosp,1,2026-02-21,05,quantile,0.3,39.0
2026-02-14,wk inc rsv hosp,2,2026-02-28,05,quantile,0.3,31.0
2026-02-14,wk inc rsv hosp,3,2026-03-07,05,quantile,0.3,23.0
2026-02-14,wk inc rsv hosp,0,2026-02-14,05,quantile,0.35,49.0
2026-02-14,wk inc rsv hosp,1,2026-02-21,05,quantile,0.35,40.0
2026-02-14,wk inc rsv hosp,2,2026-02-28,05,quantile,0.35,32.0
